연번,관광지명,주소,위도,경도,문화재구분,문화재번호,전화번호,관광테마,주차장 여부,주차 대수,기타_홈페이지 주소,상세내용
244,남해 임진성,남해군 남면 상가리 산291,34.7792458,127.8661239,기념물,기념물 제20호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"임진왜란 때 쌓았다는 민보성 하지만 고려시대 성 임진성은 민보성(民堡城)이라 부르기도 하는데, 임진왜란 때 왜적을 막기 위하여 민, 관, 군이 힘을 합쳐 쌓았다 하여 붙여진 이름이다. 하지만 축성방식을 보면 고려시대의 것으로 보인다. 형태는 테뫼식으로 사암·화강암·안산암 등 활석으로 장방형 쌓기로 구축하고 틈새는 잔돌을 끼워 마감하였는데 남면 상가리 291번지 80m지점인 옥포 인접 구릉에 타원형 성곽으로 성곽내 토루를 만들어 통로를 만들었다. 옛날에는 성루, 감시사, 망대, 탑대, 서당이 있었다고 하나 현재 시설물은 없고 성곽의 둘레 286m, 높이 1~6m인 성곽과 동문터, 서문터, 우물터만 남아있다. 성벽의 바깥으로는 해자 흔적이 있다. 조선 초기에는 왜구의 침입이 예상되어 관리를 파견하여 지켰던 곳이었으나, 16세기 중엽 이후부터는 주민들이 유사시에 피난하는 곳으로 이용되었다. 현존하는 성벽의 남쪽 동문터와 서문터 사이 173m는 최근보수 공사를 거쳤다. 2014년에는 성 내부에 대한 발굴조사를 통해 통일신라시대에 해당하는 연지·건물지 등이 확인되었다."
245,남해 대국산성,남해군 설천면 진목리 184,34.8939525,127.9188497,기념물,기념물 제19호,055-860-8631,"봄, 여름, 가을, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"통일신라시대 축성된 것으로 추정되는 고성(古城). 대국산성(大菊山城)의 둘레는 1.5㎞, 성벽의 높이는 5∼6m이고 윗부분의 폭은 2.4m인데, 성벽의 바깥쪽은 깬돌을 이용하여 겹으로 쌓아 올리고, 안쪽은 자갈과 흙을 섞어서 채워 성벽을 다졌다. 성벽의 둘레에는 네모꼴의 망대(적의 동정을 살피기 위하여세운 높은 대)가 있었던 흔적이 있다. 성 안의 중앙에는 건물터와 연못터가 있으며, 천씨(千氏) 성을 가진 장군과 일곱 선녀 사이에 얽힌 전설이 있는 제사터가 있다. 성의 동남쪽과 북쪽에 성문이 있었던 듯한데, 이중 동남쪽의 문이 정문으로 추측된다.『동국여지승람』에 고현산성은‘현의 북쪽17리 지점에 있으며, 석축으로 둘레는 1,740척(527m)이고 높이는 10척(3m)이다’는 기록이 있는데, 고현산성이 바로 대국산성으로 여겨진다. 통일신라시대에 축성된 것으로 추정되는 대국산 성은 부근에 있던 옛 남해현을 지키던 읍성으로 추측된다. 성안에서 여러 종류의 토기조각과 기와조각 등이 발견되었으며, 성의 보존 상태가 매우 좋아 학술상으로도 중요한 자료가 되고 있다."
246,남해죽전비자나무,남해군 남면 두양로312번길 48-6 외 4필,34.7769211,127.8848543,기념물,기념물 제200호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 나홀로",Y,,,"남해에 있는 나무 중 가장 나이가 많은 군목(郡木). 비자나무는 우리나라의 내장산 이남과 일본에서 자란다. 나무의 모양이 아름다워 관상용으로 많이 이용되며, 열매는 구충제 및 변비 치료제나 기름을 짜는 데 쓰인다. 남면 죽전마을의 마을 안길과 샘 사이에 있는 죽전의 비자나무는 나이가 600년이 넘어 남해의 나무 중 가장 나이 많은 나무로 알려져 있다. 1970년도 새마을사업으로 마을 안길을 내면서 뿌리와 가지가 잘렸다. 길 밑에는 샘이 하나 있는데, 도로와 샘 사이의 흙 축담 옆에 뿌리가 지표 밖으로 솟아 나왔으며 웅장한 모습이다. 나무 그늘 밑의 계곡은 휴식처이며 이 마을의 모임 장소로 활용되고 있다. 죽전마을은 임진왜란 후 청주 한씨가 이주하여 살기 시작하면서 농경으로 자급자족하는 터전을 마련한 마을이다. 남해 죽전 비자나무는 남해군에서 가장 오래 된 비자나무로서 기념물로 지정하여 보호·보존하고 있다."
247,전백이정의묘,남해군 남면 평산리 54외1필지,34.7733629,127.8696513,기념물,기념물 제155호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"주정학을 정리한 독특한 형태의 남해 유일의 묘지. 고려 후기 유학자인 이재(彛齋) 백이정((白頤正1247∼1323) 선생의 묘소이다. 고려 충렬왕 1년(1275)에 문과에 급제하여 충선왕 때 첨의평리로 상의회의도감사를 겸하였고 뒤에 상당군에 봉해졌다. 충렬왕 24년(1298)에 충선왕을 따라 원나라 연경에 가서 10년 동안 성리학을 연구하고 돌아왔다. 그의 문인으로는 이제현, 박충좌, 이곡, 이인복, 백문보 등이 있다. 우리나라에 처음으로 성리학을 들여온 사람은 안향이지만, 성리학을 본격적으로 연구하고 체계를 확립한 사람은 백이정이라 할 수 있다. 남해군 남면 평산리 망기산의 우지막골은 수백 년간‘백정승의 묘’라고 전해 내려오는 곳이다. 봉분 주위에는 평평한 긴 바위로 담장이 둘러져 있고 바닥에는 자연석을 깔았다. 묘지 주위에는 소나무가 우거져 있고 산사태를 방지하기 위해 계단식으로 쌓은 석축이 있다. 봉분을 쌓아 올린 돌이나 주변 담장을 쌓은 수법이 고려시대의 성곽 축조법과 비슷해 그 시대의 기법을 파악하는데 중요한 자료가 되고 있다."
248,남해선구줄끗기,남해군 남면 선구마을,34.7715408,127.8866426,무형문화재,무형문화재 제 26호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",N,,,"남해군의 유일한 무형문화재로 현재까지 전승. 음력 정월 대보름날에 아랫마을을 남편으로 윗마을을 북편으로 나누어 시작되는 줄끗기는 세시풍속이며 민속놀이이다. 선구 줄끗기는 당산제-어불림-필승고축-고싸움-줄끗기-달집태우기 순서로 진행된다. 선구줄끗기에 사용하는 줄은 1개의 고에 문어발처럼 된 네 가닥의 작을 줄을 매달아 만든다. 줄끗기 전에 고싸움을 하여 그 결과에 따라 이기는 편이 숫고가 된다. 숫고가 되면 줄끗기 승부에서 이길 확률이 많기 때문에 숫고가 되기 위하여 힘을 다하여 싸운다. 암고, 숫고가 결정되면 2개의 고를 빗장으로 연결하여 줄끗기를 시작한다. 줄끗기에서 암고가 이기면 풍농, 풍어가 된다고 믿고 있다. 선구줄끗기는 제25회 경남도 민속예술경연대회(1993. 10. 13.)에서 최우수상을 수상했고, 1994년에는 전국 민속경연대회에 경상남도 대표로 출연하기도 했다."
249,남해 용문사 촌은집책판,경상남도 남해군 용문사길 166-11,34.7879404,127.9230404,유형문화재,유형문화재 제 172호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"조선 중기 시인인 촌은 유희경의 작품집 책판. 이 책판은 조선 인조 때의 학자 유희경(劉希慶, 1545∼1636)의 시집인『촌은집』을 간행하기 위하여 만든 판목이다. 유희경은 조선 전기의 시인으로, 남언경(南彦經)의 문인이었다. 특히 상례에 밝아 국상은 물론 평민의 장례까지 그에게 문의해 왔다. 또한 1592년(선조 25) 임진왜란이 일어나자 의병을 모아 관군을 돕기도 하였다. 『촌은집』은 그의 시문집으로 시(詩), 창(唱), 전기(傳記)와 한문학의 문체 가운데 하나인 묘표(墓表), 묘지명 등을 수록하였으며, 3권 2책으로 판각된 책판 수량은 52매이다. 유희경의 손자인 유자욱이 편집, 정리하고 김창협이 서문을 붙였으며, 유희경이 증손자 유태웅이 남해 용문사에서 다시금 발간한 책판이다. 이것은 거의 300년 세월이 지남에 따라 일부는 썩고 마멸되었다. 조선시대 상례의 자료인 만큼 그 점이 특히 문화재로서의 아쉬움이 남는 것이라 하겠다."
250,남해 보리암전 삼층석탑,경상남도 남해군 보리암로 665,34.7523634,127.9829942,유형문화재,유형문화재 제 74호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"기단석에 나침반을 놓으면 자기난리가 일어나는 석탑으로 신라와 고려시대 조성설이 있다. 김수로왕비 허황옥이 인도에서 올 때 풍파를 만나 건너오지 못하던 중 파사석을 싣고 무사히 건너왔다고 하며 이 석재를 원효대사가 보리암 앞에 세웠다고 구전된고 있다. 석탑의 재질은 화강암으로 상륜부 이상은 결실되어 복원되어 있다. 석탑은 하대석에서 3층 옥개석까지 높이가 1.8m이며, 하대석 한 변의 길이는 1.2m이다. 하대면에는 우주(隅柱)의 모각 없이 1면 2조로 안상이 음각되어 있다. 하대석의 전체 높이는 29cm이고 하대면 석부의 높이는 17cm이다. 상대 면석은 1매의 석재로 구성되어 있으며 2개의 우주(遇柱)가 각출되어 있다. 탑신석은 모두 1매의 판석으로 되어 있으며 제1탑신은 제2·3탑신석 보다 높이의 비가 커 전체적으로 세장(細長)한 탑을 이루고 있다. 두꺼운 지붕돌과 3단의 지붕 돌받침 등으로 보아 고려시대의 탑으로 추정하기도 한다. 기단석 위에 나침반을 놓으면 자기난리가 일어나는 일에 대하여 사람들은 불가사의한 일로 여긴다."
251,남해금산,경상남도 남해군 남해대로 918-13,34.7396524,127.984078,명승,명승 제 39호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"조선 태조 이성계의 건국설화가 담겨져 있고 38경의 비경으로 소금강산으로 불리는 명산. 남해 금은 지리산맥이 남쪽으로 뻗어내려 형성된 산으로 옛이름은 보광산이었다. 원효대사는 이곳에 보광사라는 사찰을 창건했다. 고려 말 이성계는 보광사 보리암 아래에서 백일기도를 드린후 조선을 건국하고 왕위에 등극하게 되자 은혜를 갚기 위해 보광산의 이름을 금산(錦山)으로 바꾸었다고 한다. 영원히 비단으로 둘러싸여 있기를 바라는 뜻에서 비단 금(錦)자를 산 이름에 넣었다는 것이다. 영남에서는 지리산, 가야산과 자웅을 겨루고 중국의 남악(南嶽)에 비견되기도 했다. 또한 바다 속의 신비한 명산이라 하여 소금강산 혹은 작은 봉래산(蓬萊山)이라고 부르기도 했다. 금산이 소금강산이라는 이름을 얻을 만큼 명산으로 칭송을 받게 된 것은 섬 속에 우뚝 솟은 기암괴석으로 이루어진 산으로 금강산을 닮았기 때문이다. 여행객에게 속세를 떠난 신비감을 주는 해발 705m의 금산은 한려해상국립공원 중에서 유일한 산악공원으로 쌍홍문을 비롯한 38경이 유명하다. 화강암으로 이루어진 산임에도 불구하고 토산(土山)의 성격이 강해 남해안에서 가장 큰 규모의 낙엽수가 군락을 이루고 있다. 가을이면 마치 오색 자수판을 보는 듯하며 대규모의 낙엽수림이 화강암의 기암괴석과 어우러져 뛰어난 자연경관을 자아낸다. 신라 고승인 원효대사, 의상대사, 윤필거사 등이 이 곳에서 수도를 하였다고 전해진다. 중국 진시황의 방사 서불이 불로초를 구하기 위해 이곳을 왔다 갔다는 이야기가 담긴 서불과 차와 춘·추분 때만 볼 수 있다는 노인성(인간의 수명을 관장한다는 별, 老人星 또는 壽星)과 관련된 신비스런 전설이 많은 곳이다. 한 가지 소원은 반드시 들어 준다는 전국 3대 관음기도도량인 보리암이 위치하는 등 상징적인 의미가 많은 명승지이다."
252,남해가천마을 다랑이논,경상남도 남해군 남면로 674,34.7289876,127.8939075,명승,명승 제 15호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 키즈, 연인, 우정女, 우정男, 나홀로, 단체",Y,,,"산비탈을 깎아 좁고 긴 계단식 논을 만들었던 선조들의 억척 같은 삶이 바다로 향하는 곳. 다랑이논은 산간지역에서 벼농사를 짓기 위해 산비탈을 깎아 만든 인간의 삶과 자연이 조화를 이루어 형성되었다. 가천마을 다랑이 논은 바다에서 설흘산과 응봉산 정상을 향한 급경사지에 곡선형태의 좁고 길게 조성된 100여 층의 계단식 논이다. 배후의 높은 산과 넓게 트인 바다가 조화를 이루어 빼어난 농촌문화경관을 형성하고 있어 경관적·예술적 가치가 뛰어나다. 가천마을의 유래에 대한 자세한 자료는 없으나 대대로 마을에서 살아온 김해 김씨, 함안 조씨 가(家)에 전해오는 자료로 미루어 볼 때 신라 신문왕 당시부터 주민이 거주했을 것으로 추정 되어지고 있다. 미륵과 육조문에 대한 전설에 의하면 고려시대 이전에 마을이 형성되었고, 400여 년 전에 일어난 임진왜란 때 사용된 것으로 추정되는 설흘산 봉수대(烽燧臺)는 이미 그 전부터 가천마을에 사람들이 집단으로 거주했다는 사실을 증명하고 있다. 마을의 옛 이름은 간천(間川)이었으나 조선 중엽에 이르러 가천(加川)이라고 고쳐 현재에 이르고 있다. 어느 날 농사꾼이 하루 종일 논에서 일을 하다가 해가 저물어 집으로 돌아가기 전에 자기의 논을 헤아려 보니 한 배미가 없어졌다. 몇 번을 세어 보았지만 찾을 수 없어 포기하고 집으로 돌아기가 위해 벗어둔 삿갓을 들었더니 삿갓 아래 한 배미가 있었다는 이야기는 작은 땅도 논으로 만들어 경작했다는 남해인들의 억척 같은 삶을 우화적으로 표현하고 있다. 가천마을은 2002년 환경부로부터 자연생태 우수마을, 녹색경영대상 수상, 아름다운 마을 가꾸기 장려상 등을 수상하였고 농촌진흥청에서 농촌전통테마마을로 지정되었다. 논, 산림 및 바다의 자연적 경관과 마을에 있는 가천 암수바위, 밥무덤, 설흘산 봉수대와 같은 문화유산은 명승으로서의 가천 다랑이 논을 빛나게 하고 있다."
253,남해 용문사 괘불탱,경상남도 남해군 용문사길 166-11,34.7879404,127.9230404,보물,보물 제 1446호,055-860-8631,"봄, 여름, 가을, 겨울, 자가용/렌트, 친구, 우정女, 우정男, 나홀로",Y,,,"경직된 듯 조화롭고 세련된 표현기법을 보여주어 18세기 중반 불화 연구의 자료적 가치가 크다. 남해 용문사(龍門寺) 괘불탱(掛佛幀)은 본존불상 좌·우에 협시보살상(脇侍菩薩像)만을 배치시켜 삼존도(三尊圖) 형식을 보여주고 있다. 중앙의 본존불상을 위시하여 좌측(向右)에는 정면을 향한 채 똑바로 서서 여의(如意)를 들고 있는 보살상이 자리하고 있으며, 오른쪽(向左)에는 좌협시보살상과 동일한 자세로 서서 연꽃가지를 받쳐 든 보살상이 배치되어 있다. 중앙의 본존불상(本尊佛像)은 어깨가 훤히 드러난 오른손을 길게 내려뜨리고 왼손을 가슴 앞까지 들어 올린 채 두 발을 좌·우로 벌려 연화좌(蓮華座)를 딛고 서 있는 입불상으로, 둥글넓적해진 형태에 눈·코·입이 작게 묘사되고 미소가 잘 보이지 않는 경직된 표정의 얼굴은 수평으로 들어올려 각이 진 어깨와 더불어 18세기 후반 이후 불화들에서 주로 나타나는 전형적인 양식 특징이다. 좌협시보살상은 보관을 쓰고서 여의(如意)를 들고 있는 점으로 미루어 보아 석가모니불의 좌협시인 문수보살상이라 추정된다. 머리 크기에 비하여 어깨가 좁아지고 작아진 발로 인하여 위축된 느낌이 들긴 하지만, 팔에 걸쳐 흘러내린 길고 굵은 천의(天衣)자락으로 인하여 전체적으로는 안정감이 있어 보인다. 우협시 보살상 또한 좌협시보살상과 표현이 유사하다. 그림 하단부에는 화기(畵記)가 남아 있다. 이 괘불탱은 인물의 형태 및 표정, 신체 비례 등에 있어 18세기 중반 이후 불화의 전형을 잘 보여 주고 있을 뿐만 아니라, 경직된 듯 조화롭고 세련된 표현기법을 보여주어 18세기 중반 이후 불화 연구의 자료적 가치가 크다."
